text,target,char_len,word_count
Is ke bad unhon ne kamyab dramon ko aik qatar laga di balke ye kehna behtar ho ga ke aik zamane mein Abid Ali ki mojudgi kisi bhi drama ki kamyabi ki zamin samjhi jane lagi thi,Positive,140,37
Atta Shad ne Abid Ali mein chupe here ko bhanp liya aur un ki awaz ki tarifon ke pul bandhte howe unhen radio par kaam karne ki dawat di,Positive,108,29
Lahore mein tv ki chamak aur glamour ki chakachond ne is nojawan ko apni bahon mein leya aur raaton raat shorat ki bulandiyan te karte howe Abid Ali tv ke mashhor fankaron ki fehrist mein shamil ho gaye,Positive,165,38
Lekin tv par dakhla unhen kisi chor darwaze ya achanak chance ke zariye nahi balke mutadid bar audition ke marahil se guzarne aur apne intekhab ki merit sabit karne ke bad hi mila,Positive,147,33
Is ke elawa bhi unhon ne tv ke sath sath Pakistani filmon mein apni adakari ke johar dikhaye,Positive,75,18
Fan e adakari ke shobe mein Abid Ali ko aik legend ki hesiyat hasil hai,Positive,57,15
Wo guzarte waqat ke sath apni adakari mein tano paida karne ke mahir hain,Positive,60,14
Chunacha unhon ne Hollywood ke adakaron ki rah par chalte howe character acting par tawaja di aur chotte kirdaron ko bhi apni jandar performance se bara bana kar dikha diya,Positive,143,30
Abid Ali Pakistan ke wo fankar hain jinhon ne pichle 40 salon mein betakan kaam kiya aur adakaron ki 3 naslon ke sath na sirf adakari ki balke nazreen ki 3 naslon ko apne fan se mehzoz bhi kiya,Positive,155,39
Wo aaj bhi kisi drame ke set par hon to nihayat inkasari aur piyar ke sath apne juniors ko apna fan aik ustad ki tarha muntaqil kar rahe hote hain,Positive,117,30
"Wo dheme lehje mein goftogo karne wale aik khush shakal, khush libas aur khush goftar fankar hain",Positive,81,17
Sirf kaam se kaam rakhna un ka style  aur sab se dosti rakhna un ka mizaj hai,Positive,60,18
Wo apne tabnak mazi se jure rehne ke bawajod jadid dor ke taqazon se bhi khud ko humahang rakhe howe hain,Positive,85,21
"Amoman log samajhte hain ke jhok siyal hi Abid Ali ki pheli serial thi halan ke sach ye hai ke unhon ne sab se phele Saleem Chishtti le likhe howe kheel ""zanjeer"" mein adakari ki",Positive,144,35
Unhon ne aik ese dor mein shohrat hasil ki jab tv par aana aur adakari karna nihayat mushkil kaam tasawor hota tha,Positive,93,22
Muqabla sakht tha aur bare bare adakaron ki aik lambi qatar phele hi apna naam bana chuki thi,Positive,76,18
"Rohi Bano, Khaldah Riyasat aur Uzma Gillani ke muqable markazi kirdar milna koi asan baat nahi thi magar Abid Ali ne jald hi sabit kar diya ke Abid Ali bhi aik naam hai jis ke sath kaam karna bhi kisi kam azaz ki baat nahi",Positive,178,45
1985 mein hukumat e Pakistan ne un ki ala fani khidmaat ke atiraf mein unhen Pride of Performance ke award se nawaza,Positive,95,22
"Jhoke Sial ko Abid Ali ke hawale se is leye bhi yadgar serial qarar diya jata hai ke awal to us ke zariye unhon ne apni shanakht banai, phir isi serial mein apne sath kaam karne wali Humeira Chudhry ko apna jewan sathi bhi bana liya jin se Abid Ali ki 3 betiyan hain aur teenon hi in dinon showbiz mein ala muqam par hain",Positive,257,65
Khud mukhtari muyassar aai to modeling ki duniya mein qadam rakha,Positive,55,11
Is yaksaniyat se picha churane ke liye inho ne baqaida Actors Studio mein acting ki taleem o tarbiyat hasil kli,Positive,92,20
Jis ke bad film Bus Stop mein in ki dramatic acting ko naqadon ne bohat saraha aur Marilyn golden globe award ke liye nominate hui,Positive,106,25
"Marilyn ki zindagi ke kae saal dard, mehromiyon aur tarah tarah ke nashaib o faraz se ibarat hain aur in ke interviews ya sawanah hayat mein in ka zikar aata raha hai, is liye sex symbol kehlane ke bawajood logon ke dilon mein in ke liye aik khaas qisam ki hamdardi bhi maujood rahi, jis mein aihteraam ki aamezish thi",Positive,259,60
1952 mein base ball ke player Joe DiMaggio se Marilyn Monroe ke romance ke bohat charche rahe,Positive,77,17
14 January 1954 ko Marilyn Monroe ne in se shadi kar li aur honey moon Japan mein guzara,Positive,71,18
Marilyn Monroe apne shohar ke business mein bhi hath batati rahi,Positive,54,11
"Joe DiMaggio se bhi divorce ho gai, lekin Maggio ne wafa ka rishta Marilyn Monroe ke inteqal ke bad bhi barqarar rakha aur 20 years tak wo week mein 3 martaba Marilyn ki qabar par rose rakhwate rahe",Positive,161,38
"Wo apni bazla sanji, hazir jawabi, aur dilchasp jumlon ki badaulat kisi bhi function mein jaan daal deti hain",Positive,91,19
Is cook ne steven ki harkaat mein gher mamoli phurti dekhte hue steven ko martial art ki bunyadi technique sikhai,Positive,94,20
Jis ke bad Steven Seagal ne martial art ki qisam Aikido ki baqaida taleem lena shuru kar di,Positive,74,18
Steven bhi apne walid ke sath Japan chale gaey aur wahin par martial art ki training lete rahe,Positive,77,18
Yahan tak ke steven ne 1 se 7 grade tak ki black belt  hasil kar li,Positive,51,17
Jin ke sath steven aik bar phir Japan aa gae aur in dono ne shadi kar li,Positive,56,17
Tahum inho ne apni likhi hui story par film banane ka faisla kiya aur yun 1988 mein in ki pehli film Above The Law release hui,Positive,101,26
Is ke bad Steven Seagal ki lagataar 3 films box office par kamiyabi ke jhande garhne meinkamiyab rahin,Positive,85,18
Yeh tajurba kamiyab raha aur in ki films mini screen par pasand ki jane lagi,Positive,62,15
Inho ne qanoon nafiz karne walon ke sath kae kaam anjaam diye hain,Positive,54,13
Ustad Bare Ghulam Ali Khan ne mosiqi ke tamam raz Master Inayat Hussain par wa kar deye aur un ki khososi tawajah ne Master Inayat Hussain mein ese roshni paida ki jis ka izhar unhon ne apni filmi mosiqi mein is tarah kiya ke un ke banaye howae geet amar ho gaye aur aaj bhi sune walon ke kanon mein ras gholte hain,Positive,253,63
Mumbai aur Kolkata ke mukhtalif theateron mein kaam kiya aur neem classical gaiki mein un ka naam bare ehtaran se leya jane laga,Positive,106,23
Master Inayat Hussain ne in gramophone companies mein nihayat umdah aur arfa kaam kiya,Positive,73,14
"Aaj jab ke nifs sadi se ziyadah arsa ho chukka hai,hawwa e nobahar ki tarah is ke subuk jhunke mashor kun hain",Positive,89,22
"Malka e mosiqi Roshan Aara Begum ki gai hoi thumri ho ya dadra, ya phir Malka e Phukhraj jesi sahib e aslob maghniya ki gai hoi ghazal, Master Inayat Hussain ne har sif e mosiqi aur har fankar ke sath pora pora insaf kiya",Positive,178,44
Apni uhad ke nihayat pur soz aur surile golokara Zenat Begum ke gale se ese ese Urdu aur Punjabi geet gawaye jis ki missal milna mushkail hai,Positive,115,27
"Master Inayat Hussain ne gramophone company ke sath taqreban 9 baras kaam kiya, is ke bad 1946 mein un ko aik Punjabi film “kamli” mili jo Lahore hi mein taiyar hoi",Positive,134,31
Is film mein Master Inayat Hussain ne Ustad Barkat Ali Khan se bhi geet gawaya tha,Positive,67,16
Qayam e Pakistan ke baad un ki pheli film “hichkole” thijo 1949 mein numaish ke leye pesh hoi,Positive,76,18
Is ki wajah ye thi ke wo dheme mizaj ke insan the aur kaam apni lagan se karte the,Positive,64,19
dosri aik wajah ye bhi thi ke wo ziyadah tar nagme ragon mein banate the jis ke leye waqat aur mehnat darker hote hain,Positive,95,24
Yehi wajah hai ke film “anar kali” mein Anwar Kamal Pasha ki jald bazi ki wajah se Master Inayat Hussain ne teen nagme compose karne ke bad Anwar Kamal Pasha ko jawab de deya kyun ke wo kaam jaldi chahate the aur Master Inayat Hussain apni tabyat ke mutabiq kaam karna chahate the,Positive,228,53
Un ki tarteb di hoi mosiqi mein film “gum naam” mein Iqbal Bano ka gaya howa geet “payal mein geet hain cham cham ke” na sirf zaban e zad e aam howa balke Iqbal Bano ko bhi shuhrat ki bulandion par le gaya,Positive,163,43
Bol the “ulfat ki nai manzil ko chala” is gane ne bhi us dor mein tehalka macha deyaaur zaban e zad o aam howa,Positive,87,24
Film “ishq par zor nahi” ka ye geet sun kar bhi log jhoom uthte hain “dil deta ro ro duhai kisi se koi payar na kare,Positive,91,26
Is film mein Mala begum ne itne khubsorat geet gaye ke aaj bhi logon ko bhale lagte hain,Positive,71,18
Master Inayat Hussain ke 1949 se 1965 tak ke dor ko aap aik sunehri dork eh sakte hain,Positive,69,18
"Koi geet ya ghazal rag Malkonas, Malhar, pahari aur Je je winti mein hai, kahein Bheron hai to kisi mein Darbari ka teez aahang hai aur ye turra e imtiaz sirf Master Inayat Hussain ka hai",Positive,152,36
Aap tamam golokaron se mehnat karwate the is leye un ko mushkil mosikar bhi kaha jata tha,Positive,73,17
Is dor mein un ki shuhra e afaq film “mola jaat” bhi shamil hai jis ne Pakistan ki tarikh mein record business kiya aur sab se ziyadah cinema haalon mein numaish pazeer rahi,Positive,141,33
"Master Inayat Hussain ne ghair filmi ghazalen aur geet bhi compose kiye jin mein Inayat Hussain Bhatti, Munawar Sultana, Malka e Pukhraj,Dilshad Begum aur Malka e mosiqi Roshan Aara Begum ne awaza ka jadu jagaya",Positive,177,35
"Inhe agar husun ka majmooa kaha jae to be jana ho ga, kyun ke aisa lagta hai ke qudrat ne tamam tar khobiyan in ke paikar mein yakja kardi hain",Positive,114,30
Tahum in ki shohrat mein in ki fankarana salahiyaton ka bhi barha dakhal hai,Positive,63,14
Kyun ke wo acting ke sath fun e raqs mein bhi apna jawab nahi rakhti,Positive,54,15
Behar e taur isi 3 minute ke dance ki badaulat wo 1976 mein kae hit movies ke sath South film industry ki barhi star ban chuki thin,Positive,105,27
Jaya ko bohat se aise kirdar mile jin mein inhe acting ke johar dikhane ka mauqa mila,Positive,69,17
"Yeh khasi glamorous film thi, jis ke raqs o naghmaat ne charon taraf aik dhoom macha di thi",Positive,74,18
Tab Jaya ne Hindi seekhna shuru ki aur bollywood film Kaam Chor mein rawani ke sath Hindi bolti hui jalwagar hui,Positive,92,21
Jis ka aik song is qadar maqbool hua tha ke is ke bolon ki bazagisht aaj bhi suni ja sakti hai,Positive,74,21
"Amitabh Bachan aur Jaya Prada par filmae gae, is gane ke bol kuch yun the ke Inteha Ho Gai Intezar Ki, Aai Na Kuch Khabar Mere Yaar Ki… Film Sharabi mein acting ke sath Jaya Prada ki raqs ki salahiyatein urooj par nazar aati hain",Positive,185,45
Lekin Jaya Prada ka fun Amitabh Bachan ke chaa jane wali shakhsiyat ke saamne jaise kuch aur nikhar kar samne aaya,Positive,94,21
Khas taur se film Sharabi ke aik intehai maqbool gane Mujhe Nau Lakha Manga De Rey O Sayyan Dewane… par raqs karte hue wo bilashuba apne fun ke joban par nazar aati hain,Positive,137,33
"In ka yehi image us waqt bohat kaam aya, jab inho ne siyasat ka rukh kiya",Positive,58,16
Jaya Prada ka shumar aesi khush qismat khuwateen mein hota hai,Positive,52,11
Tahum 1994 mein jab 32 saal ki umer mein Jaya Prada ne siyasat mein qadam rakha to in ki filmy masrofiyat kam ho gai aur wo pukhta qisam ke role muntakhib karne lagi,Positive,133,33
Mubarak ho but all employees may lab.Assistant bhi to a tay hai on k kay ho ga plz help of all Lab.Assistant,Positive,87,22
Yeh baat na pasandeeda siyasatdaan k liye hai.Nawaz Shareef k liye nahi.Oomeed hai samajh gaye hon gey mera matlub.,Positive,97,19
plz reply  ab umeed hai bhai yahi ans ho ga k ap k pass fzool bato k liy time nhi hai.,Positive,65,22
Apki batain hi apki zehni haalat ki nishandahi karti hain... Hamain koi hero bannay ki zarorat nahi hay majority employees jantay hain hamari karkardagi... Aur karkargadi se meri muraad facebook par batain karna nahi hay balkay on ground struggle hay. Dunya dekh rahi hay ap dekho ya na dekho koi farq nahi parta.,Positive,261,53
", Apca Pakistan -  dear brothers ap ko yaha fight ki kia zroort hai. agr kisi sy koi wrong post share hooi to woh us ko delete kr dy ure mazrt k ly. laken ap logo ki apas ki larari main na ap ka faida hai ure na employees ka. shaid inhi cheezo sy to hamin kamyabi nhi milti. i m from a public sector orginazation but still with u Apca Pakistan -  &",Positive,273,76
Problem yeh hay k frustration ko agar istemaal karna hi hay to sahi jaga istemal karain. Protest aur strike ko kamyab karain tabhi government majboor hogi. Apas may larnay se kabhi kisi ko koi faida hua hay?,Positive,171,37
A.c.o nd c.o ne kia kasoor kia jo un ko hamesha nazar.andaz kia ja rha hai.. Kia ye govt emply ya apca me nhe aaty?,Positive,91,25
azad kashmir government ko b yeh notification adopt Ker Lena chaiea Ta k Ak main b khushi key lehar ho our malazmine road pey na aain,Positive,108,26
Sb sy pehly to aap apni language mind kren me aap jnab kr k mujhatib kr rha hoon or aap too tarak waly lehjy me baat kr rhy ho. Doam ye me Alhamdo lillah merit pr 2003 me bharti hooa kisi ka haq maar kr ya sifarish ya paisa dey kr kisi ko peechy dhakel kr nahi aaya. Or agar proper tareeqy sy advertisement kr k test interview k through bharti krty to koi jwaz tha inhon ny to apny zati driver guard waghera bharti kr k apny ghar me rkha or jb vhaly gaey to doosry mehakmon pe apna boajh daal gaey. Ab b aisy ma mba pass log hen jo 7 ya 8 hzar pr guard ki nokri kr rahy he q k in k pass kisi ppp wazeer ki sifarish ya us tk pohanch nahi thi.,Positive,503,139
"Yaar me ny pehly b kha k jinhon ny formalities complete ki hen baqaida interview, test or jaiz tareeqy sy aaey hen hmen un pr koi aitraz nahi hm ye sifarshi or na ehal logon ki baat kr rhy hen. Me Ppp daur k kuch logon ko janta hoon jo k intahaee nikammy hen lekin achi poston pr hen or un ulloo k pathon ka kaam hmen krna parta he.q k unhen to kuch nahi aata ya phir wo sifarish kerwa kr ghar baithy salary lety hen or kaam ka boajh hm pr prta he.",Positive,354,95
Itny pese khrxh krny k bd b aam hi lg rhi hy...shkl achi ho to insan kci b dress m khubsurt lg skta hy,Positive,79,24
"Even geo news give full coverge to this news by highlighting that "" PM k beta ki shadi pay sadgi ikhteyar ki gae "" ",Positive,91,25
"Kia sadgi hai bilkul sunnat ke mutabiq , Pakistan ke ghareeb logon ko chahiye ye sadgi apna en ",Positive,77,19
yahan ni kch poch rha to Kya hua jahan hamesha k lye jana hai wahan to pakar hogi na is pakar se zyada us pakar mein bt hai,Positive,96,28
Behan faraz manan ka lehmga pehne wle saaade se to log hn...LNG ka chota sa to ghapla hai ita to acha hai,Positive,84,22
etne pesoon main to ksi gaoon dehat main acha ca school benskta tha,Positive,55,13
Who cares about him? He might be a good actor? But not a good Muslim and dont like Pakistan.,Positive,74,19
What about peshawer metro cost?when you point finger to others three of your fingers were being pointed towards you.What about billion tree tsunami and mines in kpk which are being leased to Jahangir tareen and Asad umar and senate election which Imran himself confessed that pti MPAs were sold.,Positive,247,49
"the best match yet of PSL-3 / 2018, thriller and full of effort.. good play #Multan and well played by #Quetta..(Y)",Positive,95,21
Ppp ab Astiblashmint ki wafadar Kutia bn gai hyZardari dako hr us ko nikal rha hy Jo Astiblashmint ko pasand ni,Positive,91,21
Yeh he jamhooreyatLanat zardari tery shakal perKiss ko khush kar rehay ho,Positive,62,12
Shukr h k kisi ko masoom bchho ka to khyal aya. Weldon punjab food authority,Positive,62,15
Aap Apna nambar do mojza hazrat Mohammad ka Wal Mubarak ye...mire nambar 03097065975 Wazeer Abbas,Positive,83,15
Horse trading to norml bat ha imran khan ne senate Election k liay pori PTI zardari ko bech di ha,Positive,78,20
Asooloon p soda na krna ... Pakistani idaron ki mazboobi aur khushhaali ki illamat hay. Self made qanoon poori qoam ki barbadi hy. Theme k baad thesis mn hero ka name batain. Pakarmy in each field/ task winner,Positive,172,38
"Allah ka shukrr ada karoo....Basbuhat karamat hai Allah k, k ye apni takmeel tak pahunch gaya",Positive,78,16
Shukran Allah.....Thank You Nawaz Shareef (I never liked him before)........Thank You My China The Great....,Positive,94,15
Masha Allah. Thanks Allah Almighty and then thanks Pak Army.,Positive,51,10
tu moulana hy ya koi mughamaaa hy??????? tery islam ko ne samaj saka ne siasat ko.. merey Nabi ka islam aisi to ne thi k qatil se b dosti or maqtol se b hamdardi,Positive,128,34
Q k Nawaz ko pta he k men senate men bari jamat hony k bawujud hara hova hun.Nawaz ne sirf Raza Rabbani ki hamayt ka kaha. .lekn zardari ye ni chata k kal ko nawaz ye na kahy k PMLN ki hamayat the tb Senate Chairman bna ppp ka.,Positive,179,49
imran khan is the best and the great leader zindabad imran khan is the gud person,Positive,66,16
good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,Positive,116,29
"Jani, I'm brown. I'm light brown sardiyoun mein and dark brown garmiyoun mein. Also, broke 24/7 so yeah.",Positive,87,18
Ye figure maintain kiya huwa... Tm pakistani larkiya kya jano... Tm logo ko bus ek kaam har waqt moun me khana tooosna... Moti bhensoo sharam kro kuch .. We love slim girls not fat.......,Positive,154,34
Hahah meri koi czn ni meri jitni ..3 saal baad ho ni skti q ka abhi university ma b ni gya,Positive,70,21
Par main ne shadi karwa Di .. ye he bhot Ha .. warna tum abi tak kunwari he rehti.. shukriya bolo mujyb,Positive,82,22
5 saal baad.. Jab apki job achi hogi ... 2 Larkiyon k rishtay ayein gy ... czns k.. par Ap bahir kru gy,Positive,81,23
Jani aap naye aaye hain market mein. Humain to 6 saal honay walay hain 😎,Positive,58,15
"ALLAH PAK MAGHFIRAT FARMAI OR DARJAAT KO BULAND FARMAI... AAMEEN SUM AAMEEN...
YOU WILL ALWAYZzz BE REMEMBERED IN OUR HEARTS NAZIA...",Positive,114,20
Sohaib Hussnain mny nangi larki nyi dekhi us ki acting dekhi wo achi ti funny ti or achi ti hm muslman hy hmy islam ki baat krni chahye tmri tarah nyi soch samjh kr bakwas kia kro,Positive,143,37
Hahahahahaha.. Koi aye na aye end wala mehmaan laazmi aata hai.. ,Positive,54,12
"lol thanku so much for clarification. 1 week ago, we both were talking about this style",Positive,72,16
Mery hair style k sth b yhi sb hua koi aya e ni ghr :D or phly e khul gya sara,Positive,58,21
"Great work, amazingly done and great message :)
Good luck to team  :) spread the love and peace...
Pakistan Zindabaad :)",Positive,101,20
"Great idea......
But ordinary categorizations is a greatest threat to the unity of Pakistani people.......",Positive,93,14
